Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 222/1110				18 Fd. Hyg. Sec.	1943 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696256
>>>>>> 	WO 222/1111				19 Fd. Hyg. Sec.	1944 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696257
>>>>>> 	WO 222/1112				21 Fd. Hyg. Sec.	1940 Apr.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696258
>>>>>> 	WO 222/1113				22 Fd. Hyg. Sec.	1942 Jan.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696259
>>>>>> 	WO 222/1114				24 Fd. Hyg. Sec.	1939 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696260
>>>>>> 	WO 222/1115				26 Fd. Hyg. Sec.	1943 July - 1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696261
>>>>>> 	WO 222/1116				27 Fd. Hyg. Sec.	1944 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696262
>>>>>> 	WO 222/1117				29 Fd. Hyg. Sec.	1942 July - 1944 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696263
>>>>>> 	WO 222/1118				30 Fd. Hyg. Sec.	1941 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696264
>>>>>> 	WO 222/1119				31 Fd. Hyg. Sec.	1941 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696265
>>>>>> 	WO 222/1120				32 Fd. Hyg. Sec.	1941 July - 1942 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696266
>>>>>> 	WO 222/1121				33 Fd. Hyg. Sec.	1941 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696267
>>>>>> 	WO 222/1122				35 Fd. Hyg. Sec.	1944 June - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696268
>>>>>> 	WO 222/1123				38 Fd. Hyg. Sec.	1943 July - 1944 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696269
>>>>>> 	WO 222/1124				41 Fd. Hyg. Sec.	1943 Dec.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696270
>>>>>> 	WO 222/1125				42 Fd. Hyg. Sec.	1942 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696271
>>>>>> 	WO 222/1126				43 Fd. Hyg. Sec.	1940 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696272
>>>>>> 	WO 222/1127				47 Fd. Hyg. Sec.	1944 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696273
>>>>>> 	WO 222/1128				48 Fd. Hyg. Sec.	1941 Oct.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696274
>>>>>> 	WO 222/1129				49 Fd. Hyg. Sec.	1944 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696275
>>>>>> 	WO 222/1130				50 Fd. Hyg. Sec.	1941 Jan.-1942 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696276
>>>>>> 	WO 222/1131				51 Fd. Hyg. Sec.	1945 Jan.-1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696277
>>>>>> 	WO 222/1132				52 Fd. Hyg. Sec.	1941 Oct.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696278
>>>>>> 	WO 222/1133				54 Fd. Hyg. Sec.	1940 Oct.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696279
>>>>>> 	WO 222/1134				56 Fd. Hyg. Sec.	1942 Jan.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696280
>>>>>> 	WO 222/1135				57 Fd. Hyg. Sec.	1942 Apr.-1943 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696281
>>>>>> 	WO 222/1136				58 Fd. Hyg. Sec.	1942 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696282
>>>>>> 	WO 222/1137				59 Fd. Hyg. Sec.	1942 Oct.-1943 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696283
>>>>>> 	WO 222/1138				60 Fd. Hyg. Sec.	1944 July - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696284
>>>>>> 	WO 222/1139				61 Fd. Hyg. Sec.	1944 Oct. - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696285
>>>>>> 	WO 222/1140				62 Fd. Hyg. Sec.	1943 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696286
>>>>>> 	WO 222/1141				63 Fd. Hyg. Sec.	1943 Jan.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696287
>>>>>> 	WO 222/1142				64 Fd. Hyg. Sec.	1943 Jan.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696288
>>>>>> 	WO 222/1143				65 Fd. Hyg. Sec.	1943 July - 1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696289
>>>>>> 	WO 222/1144				66 Fd. Hyg. Sec.	1944 Jan.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696290
>>>>>> 	WO 222/1145				69 Fd. Hyg. Sec.	1943 Jan.-1944 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696291
>>>>>> 	WO 222/1146				71 Fd. Hyg. Sec.	1943 Jan.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696292
>>>>>> 	WO 222/1147				74 Fd. Hyg. Sec.	1946 Aug.- Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696293
>>>>>> 	WO 222/1148				76 Fd. Hyg. Sec.	1944 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696294
>>>>>> 	WO 222/1149				77 Fd. Hyg. Sec.	1943 Apr.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696295
>>>>>> 	WO 222/1150				86 Fd. Hyg. Sec.	1945 Apr.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696296
>>>>>> 	WO 222/1151				1 Lt. Fd. Hyg. Sec.	1941 Oct.-1942 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696297
>>>>>> 	WO 222/1152				3 Lt. Fd. Hyg. Sec.	1944 Jan.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696298
>>>>>> 	WO 222/1153				6 Lt. Fd. Hyg. Sec.	1942 July - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696299
>>>>>> 	WO 222/1154				7 Lt. Fd. Hyg. Sec.	1941 Oct.-1942 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696300
>>>>>> 	WO 222/1155				8 Lt. Fd. Hyg. Sec.	1941 Oct.-1942 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696301
>>>>>> 	WO 222/1156				D.A.D. Hyg. Gibraltar	1945 July - 1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696302
>>>>>> 	WO 222/1157				D.A.D. Hyg. Palestine	1939 Jan.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696303
>>>>>> 	WO 222/1158				D.A.D. Hyg. A.L.F.S.E.A.	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696304
>>>>>  				Reception Stations			 								C114731
>>>>>> 	WO 222/1159				1 Reception Station	1941 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696305
>>>>>> 	WO 222/1160				2 Reception Station	1941 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696306
>>>>>> 	WO 222/1161				3 Reception Station	1940 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696307
>>>>>> 	WO 222/1162				4 Reception Station	1945 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696308
>>>>>> 	WO 222/1163				5 Reception Station	1944 Apr.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696309
>>>>>> 	WO 222/1164				6 Reception Station	1943 Oct.-1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696310
>>>>>> 	WO 222/1165				8 Reception Station	1942 July - 1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696311
>>>>>> 	WO 222/1166				9 Reception Station	1944 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696312
>>>>>> 	WO 222/1167				10 Reception Station	1942 July - 1946 Sept.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696313
>>>>>> 	WO 222/1168				Reception stations	1942 Oct.-1946 Sept.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696314
>>>>>>>	WO 222/1168				11 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358072
>>>>>>>	WO 222/1168				12 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358073
>>>>>>>	WO 222/1168				14 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358074
>>>>>>>	WO 222/1168				16 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358075
>>>>>>>	WO 222/1168				19 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358076
>>>>>>>	WO 222/1168				20 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358077
>>>>>>>	WO 222/1168				21 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358078
>>>>>>>	WO 222/1168				23 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358079
>>>>>>>	WO 222/1168				31 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358080
>>>>>>>	WO 222/1168				32 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358081
>>>>>>>	WO 222/1168				33 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358082
>>>>>>>	WO 222/1168				34 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358083
>>>>>>>	WO 222/1168				35 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358084
>>>>>>>	WO 222/1168				36 Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358085
>>>>>> 	WO 222/1169				Bongie Reception Station	1943 Dec.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696315
>>>>>> 	WO 222/1170				2 Mob. Med. Unit	1945 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696316
>>>>>> 	WO 222/1171				Reception stations	1941 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696317
>>>>>>>	WO 222/1171				Palestine Trg. Depot Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358086
>>>>>>>	WO 222/1171				Port Fouad Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358087
>>>>>>>	WO 222/1171				Port Said Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358088
>>>>>>>	WO 222/1171				'A' Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358089
>>>>>>>	WO 222/1171				Wadi Halfa Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358090
>>>>>>>	WO 222/1171				Lydd Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358091
>>>>>>>	WO 222/1171				Polymedia Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358092
>>>>>>>	WO 222/1171				P.T.C. Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358093
>>>>>>>	WO 222/1171				Cyprus Regt. Reception Station		 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6358094
>>>>>> 	WO 222/1172				Port Royal Reception Station Jamaica	1941 Oct.-1944 Nov.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696318
>>>>>> 	WO 222/1173				S.E. Comd. Reception Station	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696319
>>>>>> 	WO 222/1174				Western Comd. Reception Station	1941 - 1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696320
>>>>>> 	WO 222/1175				Scottish Comd. Reception Station	1941 - 1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696321
>>>>>> 	WO 222/1176				Southern Comd. Reception Station	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696322
>>>>>  				Field Sanitary Sections			 								C114732
>>>>>> 	WO 222/1177				1 Sec.	1944 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696323
>>>>>> 	WO 222/1178				3 Sec.	1944 Aug.- Oct.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696324
>>>>>> 	WO 222/1179				5 Sec.	1944 July - 1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696325
>>>>>> 	WO 222/1180				11 Sec.	1944 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696326
>>>>>> 	WO 222/1181				12 Sec.	1944 Jan.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696327
>>>>>> 	WO 222/1182				13 Sec.	1944 Apr.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696328
>>>>>> 	WO 222/1183				14 Sec.	1945 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696329
>>>>>> 	WO 222/1184				15 Sec.	1944 Apr.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696330
>>>>>> 	WO 222/1185				20 Sec.	1943 Oct.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696331
>>>>>> 	WO 222/1186				21 Sec.	1945 Apr.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696332
>>>>>> 	WO 222/1187				25 Sec.	1941 Jan.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696333
>>>>>> 	WO 222/1188				27 Sec.	1944 Oct.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696334
>>>>>> 	WO 222/1189				28 Sec.	1945 Apr.- Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696335
>>>>>> 	WO 222/1190				34 Sec.	1941 Jan.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696336
>>>>>> 	WO 222/1191				36 Sec.	1941 Oct.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696337
>>>>>> 	WO 222/1192				48 Sec.	1944 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696338
>>>>>> 	WO 222/1193				54 Sec.	1944 July - 1946 Sept.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696339
>>>>>> 	WO 222/1194				56 Sec.	1944 July - 1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696340
>>>>>> 	WO 222/1195				62 Sec.	1946 Apr.- June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696341
>>>>>> 	WO 222/1196				63 Sec.	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696342
>>>>>> 	WO 222/1197				64 Sec.	1944 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696343
>>>>>> 	WO 222/1198				65 Sec.	1944 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696344
>>>>>> 	WO 222/1199				66 Sec.	1944 July - 1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696345
>>>>>> 	WO 222/1200				67 Sec.	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696346
>>>>>> 	WO 222/1201				69 Sec.	1945 Jan.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696347
>>>>>> 	WO 222/1202				71 Sec.	1944 July - 1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696348
>>>>>> 	WO 222/1203				77 Sec.	1944 Apr.-1946 Dec.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696349
>>>>>  				Field Surgical Units			 								C114733
>>>>>> 	WO 222/1204				1 F.S.U.	1942 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696350
>>>>>> 	WO 222/1205				2 F.S.U.	1942 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696351
>>>>>> 	WO 222/1206				3 F.S.U.	1943 Oct.-1944 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696352
>>>>>> 	WO 222/1207				4 F.S.U.	1942 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696353
>>>>>> 	WO 222/1208				5 F.S.U.	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696354
>>>>>> 	WO 222/1209				6 F.S.U.	1942 July - 1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696355
>>>>>> 	WO 222/1210				7 F.S.U.	1942 Oct.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696356
>>>>>> 	WO 222/1211				8 F.S.U.	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696357
>>>>>> 	WO 222/1212				9 F.S.U.	1942 Oct.-1944 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696358
>>>>>> 	WO 222/1213				10 F.S.U.	1943 Jan.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696359
>>>>>> 	WO 222/1214				11 F.S.U.	1942 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696360
>>>>>> 	WO 222/1215				12 F.S.U.	1944 Oct.-1945 May	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696361
>>>>>> 	WO 222/1216				14 F.S.U.	1944 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696362
>>>>>> 	WO 222/1217				15 F.S.U.	1943 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696363
>>>>>> 	WO 222/1218				22 F.S.U.	1944 Oct.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696364
>>>>>> 	WO 222/1219				23 F.S.U.	1943 Oct.-1944 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696365
>>>>>> 	WO 222/1220				24 F.S.U.	1944 Apr.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696366
>>>>>> 	WO 222/1221				25 F.S.U.	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696367
>>>>>> 	WO 222/1222				26 F.S.U.	1944 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696368
>>>>>> 	WO 222/1223				28 F.S.U.	1943 Oct.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696369
>>>>>> 	WO 222/1224				29 F.S.U.	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696370
>>>>>> 	WO 222/1225				30 F.S.U.	1944 July - 1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696371
>>>>>> 	WO 222/1226				31 F.S.U.	1943 Oct.-1946 June	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696372
>>>>>> 	WO 222/1227				32 F.S.U.	1944 Apr.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696373
>>>>>> 	WO 222/1228				34 F.S.U.	1943 Oct.-1944 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696374
>>>>>> 	WO 222/1229				35 F.S.U.	1945 Jan.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696375
>>>>>> 	WO 222/1230				36 F.S.U.	1943 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696376
>>>>>> 	WO 222/1231				37 F.S.U.	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696377
>>>>>> 	WO 222/1232				38 F.S.U.	1945 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696378
>>>>>> 	WO 222/1233				39 F.S.U.	1944 July - 1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696379
>>>>>> 	WO 222/1234				40 F.S.U.	1944 Oct.-1945 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696380
>>>>>> 	WO 222/1235				43 F.S.U.	1944 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696381
>>>>>> 	WO 222/1236				44 F.S.U.	1944 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696382
>>>>>> 	WO 222/1237				45 F.S.U.	1944 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696383
>>>>>> 	WO 222/1238				46 F.S.U.	1944 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696384
>>>>>> 	WO 222/1239				47 F.S.U.	1944 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696385
>>>>>> 	WO 222/1240				48 F.S.U.	1944 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696386
>>>>>> 	WO 222/1241				51 F.S.U.	1944 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696387
>>>>>> 	WO 222/1242				55 F.S.U.	1944 July - Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696388
>>>>>> 	WO 222/1243				56 F.S.U.	1944 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696389
>>>>>  				Base Transfusion Units			 								C114734
>>>>>> 	WO 222/1244				1 B.T.U.	1941 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696390
>>>>>> 	WO 222/1245				3 B.T.U.	1943 Apr.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696391
>>>>>  				Field Transfusion Units			 								C114735
>>>>>> 	WO 222/1246				1 F.T.U.	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696392
>>>>>> 	WO 222/1247				3 F.T.U.	1941 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696393
>>>>>> 	WO 222/1248				4 F.T.U.	1943 Oct.-1945 Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696394
>>>>>> 	WO 222/1249				6 F.T.U.	1944 Oct.- Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696395
>>>>>> 	WO 222/1250				7 F.T.U.	1942 Oct.-1943 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696396
>>>>>> 	WO 222/1251				9 F.T.U.	1943 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696397
>>>>>> 	WO 222/1252				10 F.T.U.	1944 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696398
>>>>>> 	WO 222/1253				11 F.T.U.	1944 Oct.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696399
>>>>>> 	WO 222/1254				12 F.T.U.	1943 Oct.-1944 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696400
>>>>>> 	WO 222/1255				14 F.T.U.	1944 July - 1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696401
>>>>>> 	WO 222/1256				15 F.T.U.	1944 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696402
>>>>>> 	WO 222/1257				21 F.T.U.	1942 July - 1943 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696403
>>>>>> 	WO 222/1258				22 F.T.U.	1940 Apr.- June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696404
>>>>>> 	WO 222/1259				23 F.T.U.	1944 Jan.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696405
>>>>>> 	WO 222/1260				25 F.T.U.	1943 Oct.-1945 June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696406
>>>>>> 	WO 222/1261				26 F.T.U.	1944 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696407
>>>>>> 	WO 222/1262				28 F.T.U.	1945 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696408
>>>>>> 	WO 222/1263				29 F.T.U.	1944 July - 1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696409
>>>>>> 	WO 222/1264				31 F.T.U.	1941 Oct.-1943 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696410
>>>>>> 	WO 222/1265				33 F.T.U.	1944 Oct.-1946 Mar.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696411
>>>>>> 	WO 222/1266				34 F.T.U.	1944 Jan.- Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696412
>>>>>> 	WO 222/1267				36 F.T.U.	1944 July - Sept.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696413
>>>>>  				Malaria Field Laboratories			 								C114736
>>>>>> 	WO 222/1268				1 Fd. Lab.	1940 July - 1942 Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696414
>>>>>> 	WO 222/1269				2 Fd. Lab.	1941 Oct.-1946 Sept.	 	Item open from 1972			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696415
>>>>>> 	WO 222/1270				3 Fd. Lab.	1941 Jan.-1945 Mar.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2696416
